"Date","Firm","Action","Rating","Price Target","Price After One Year","TargetAchieved","Ticker"
2016-05-02,"B. Riley","Reiterated Rating","Neutral",72,99.720001,1,"KLAC"
2016-04-27,"Cowen and Company","Boost Price Target","Market Perform",70,103.589996,1,"KLAC"
2016-04-27,"B. Riley","Reiterated Rating","Neutral",72,103.589996,1,"KLAC"
2016-02-04,"B. Riley","Reiterated Rating","Neutral",67,87,1,"KLAC"
2016-01-31,"Nomura","Reiterated Rating","Neutral",67,85.110001,1,"KLAC"
2016-01-30,"B. Riley","Reiterated Rating","Neutral",67,86.25,1,"KLAC"
2016-01-25,"B. Riley","Reiterated Rating","Neutral",67,84.669998,1,"KLAC"
2015-11-10,"Susquehanna Bancshares Inc","Boost Price Target","Neutral",67,74.510002,1,"KLAC"
2015-10-27,"B. Riley","Reiterated Rating","Neutral",67,74.720001,1,"KLAC"
2015-10-26,"Nomura","Downgrade","Neutral",67,75.290001,1,"KLAC"
2015-10-22,"Piper Jaffray Companies","Downgrade","Neutral",67,74.559998,1,"KLAC"
2015-10-22,"Royal Bank Of Canada","Boost Price Target","Sector Perform",60,74.559998,1,"KLAC"
2015-10-22,"Cowen and Company","Reiterated Rating","Market Perform",67,74.559998,1,"KLAC"
2015-10-22,"B. Riley","Reiterated Rating","Neutral",67,74.559998,1,"KLAC"
2015-10-13,"J P Morgan Chase & Co","Lower Price Target","",64,71.339996,1,"KLAC"
2015-10-09,"Needham & Company LLC","Lower Price Target","Buy",59,73.540001,1,"KLAC"
2015-09-22,"Nomura","Upgrade","Buy",60,69.510002,1,"KLAC"
2015-08-03,"Piper Jaffray Companies","Reiterated Rating","Overweight",63,76.089996,1,"KLAC"
2015-08-02,"Susquehanna Bancshares Inc","Reiterated Rating","Neutral",56,75.720001,1,"KLAC"
2015-07-31,"Credit Suisse Group","Reiterated Rating","Hold",58,76.580002,1,"KLAC"
2015-07-31,"B. Riley","Reiterated Rating","Neutral",57,76.580002,1,"KLAC"
2015-07-31,"Cowen and Company","Lower Price Target","Market Perform",60,76.580002,1,"KLAC"
2015-07-31,"Royal Bank Of Canada","Lower Price Target","Sector Perform",51,76.580002,1,"KLAC"
2015-07-10,"Susquehanna Bancshares Inc","Lower Price Target","Neutral",60,74.379997,1,"KLAC"
2016-05-23,"B. Riley","Reiterated Rating","Buy",96,153.429993,1,"LRCX"
2016-05-18,"B. Riley","Reiterated Rating","Buy",96,149.809998,1,"LRCX"
2016-05-16,"Cowen and Company","Lower Price Target","Outperform",85,152.559998,1,"LRCX"
2016-04-26,"B. Riley","Reiterated Rating","Buy",96,145.509995,1,"LRCX"
2016-04-21,"Deutsche Bank AG","Reiterated Rating","Buy",95,139.979996,1,"LRCX"
2016-04-21,"Cowen and Company","Boost Price Target","Outperform",93,139.979996,1,"LRCX"
2016-04-21,"B. Riley","Reiterated Rating","Buy",96,139.979996,1,"LRCX"
2016-04-18,"Needham & Company LLC","Reiterated Rating","Buy",95,127.43,1,"LRCX"
2016-03-29,"Susquehanna Bancshares Inc","Boost Price Target","",80,127.879997,1,"LRCX"
2016-03-16,"Royal Bank Of Canada","Initiated Coverage","Outperform",92,125.970001,1,"LRCX"
2016-01-30,"B. Riley","Reiterated Rating","Buy",90,116,1,"LRCX"
2016-01-28,"Deutsche Bank AG","Reiterated Rating","Buy",95,116,1,"LRCX"
2016-01-25,"B. Riley","Reiterated Rating","Buy",98,116.919998,1,"LRCX"
2015-12-15,"Morgan Stanley","Initiated Coverage","Overweight",95,106.120003,1,"LRCX"
2015-12-10,"Cowen and Company","Boost Price Target","Outperform",90,103.629997,1,"LRCX"
2015-12-08,"Bank of America Corporation","Reiterated Rating","Buy",100,107.150002,1,"LRCX"
2015-10-27,"B. Riley","Reiterated Rating","Buy",98,96.699997,0,"LRCX"
2015-10-23,"Citigroup Inc.","Downgrade","Buy",91,98.980003,1,"LRCX"
2015-10-22,"Deutsche Bank AG","Reiterated Rating","Buy",85,98.980003,1,"LRCX"
2015-10-22,"Royal Bank Of Canada","Boost Price Target","Underperform",56,98.980003,0,"LRCX"
2015-10-22,"B. Riley","Reiterated Rating","Buy",98,98.980003,1,"LRCX"
2015-10-21,"Cowen and Company","Boost Price Target","",85,97.610001,1,"LRCX"
2015-10-19,"Cowen and Company","Lower Price Target","Outperform",80,99.720001,1,"LRCX"
2015-10-13,"J P Morgan Chase & Co","Lower Price Target","",88,97.730003,1,"LRCX"
2015-10-12,"Deutsche Bank AG","Reiterated Rating","Buy",85,98.68,1,"LRCX"
2015-10-09,"Needham & Company LLC","Lower Price Target","Buy",88,102.150002,1,"LRCX"
2015-10-08,"Pacific Crest","Lower Price Target","",91,102.150002,1,"LRCX"
2015-10-06,"Piper Jaffray Companies","Reiterated Rating","Buy",94,100.190002,1,"LRCX"
2015-10-05,"Royal Bank Of Canada","Downgrade","Underperform",52,96.169998,0,"LRCX"
2015-09-29,"Nomura","Lower Price Target","Buy",80,93.230003,1,"LRCX"
2015-09-28,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Buy",100,92.940002,0,"LRCX"
2015-09-28,"Cowen and Company","Lower Price Target","",85,92.940002,1,"LRCX"
2015-09-21,"Susquehanna Bancshares Inc","Lower Price Target","Neutral",76,93.290001,1,"LRCX"
2015-09-17,"Pacific Crest","Reiterated Rating","Buy",98,92.150002,0,"LRCX"
2015-07-31,"Royal Bank Of Canada","Reiterated Rating","Outperform",76,90.790001,1,"LRCX"
2015-07-31,"Piper Jaffray Companies","Reiterated Rating","Overweight",94,90.790001,0,"LRCX"
2015-07-30,"Pacific Crest","Reiterated Rating","Outperform",100,90.790001,0,"LRCX"
2015-07-30,"B. Riley","Reiterated Rating","Buy",101,90.790001,0,"LRCX"
2015-07-29,"Deutsche Bank AG","Reiterated Rating","Buy",100,89.769997,0,"LRCX"
2015-07-28,"Citigroup Inc.","Reiterated Rating","Top Pick",97,93.080002,0,"LRCX"
2015-07-16,"Piper Jaffray Companies","Reiterated Rating","Overweight",94,89.330002,0,"LRCX"
2015-07-15,"Deutsche Bank AG","Reiterated Rating","Buy",100,88.550003,0,"LRCX"
2015-07-14,"Cowen and Company","Reiterated Rating","Buy",98,87.879997,0,"LRCX"
2015-07-10,"Susquehanna Bancshares Inc","Boost Price Target","Neutral",81,86.330002,1,"LRCX"
2015-07-01,"Cowen and Company","Boost Price Target","Outperform",98,82.980003,0,"LRCX"
2015-06-17,"Credit Suisse Group","Reiterated Rating","Outperform",105,82.889999,0,"LRCX"
2016-05-13,"Citigroup Inc.","Lower Price Target","Buy",50,30.02,0,"LBTYA"
2016-04-18,"Pivotal Research","Boost Price Target","Buy",50,34.119999,0,"LBTYA"
2016-03-16,"Citigroup Inc.","Lower Price Target","Buy",54,37.130001,0,"LBTYA"
2016-02-17,"Royal Bank Of Canada","Reiterated Rating","Outperform",55,36.75,0,"LBTYA"
2016-01-25,"Wunderlich","Lower Price Target","Buy",60,35.23,0,"LBTYA"
2016-01-19,"Barclays PLC","Lower Price Target","Overweight",45,34.939999,0,"LBTYA"
2016-01-15,"Pivotal Research","Lower Price Target","Buy",48,34.689999,0,"LBTYA"
2016-01-14,"Royal Bank Of Canada","Lower Price Target","Outperform",52,34.689999,0,"LBTYA"
2016-01-11,"Morgan Stanley","Downgrade","Equal Weight",43,34.91,0,"LBTYA"
2016-01-07,"Macquarie","Lower Price Target","Outperform",55,33.790001,0,"LBTYA"
2015-12-04,"Jefferies Group LLC","Reiterated Rating","Buy",54,29.549999,0,"LBTYA"
2015-11-09,"Macquarie","Reiterated Rating","Buy",57,33.150002,0,"LBTYA"
2015-11-09,"Royal Bank Of Canada","Lower Price Target","Outperform",58,33.150002,0,"LBTYA"
2015-11-02,"BNP Paribas","Initiated Coverage","Outperform",60,31.870001,0,"LBTYA"
2015-10-23,"Jefferies Group LLC","Reiterated Rating","Buy",59,32.18,0,"LBTYA"
2015-10-19,"Credit Suisse Group","Lower Price Target","",50,31.559999,0,"LBTYA"
2015-10-16,"Royal Bank Of Canada","Lower Price Target","Outperform",59,31.16,0,"LBTYA"
2015-10-15,"Barclays PLC","Lower Price Target","",55,31.16,0,"LBTYA"
2015-10-02,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Buy",60,34.029999,0,"LBTYA"
2015-08-20,"Pivotal Research","Boost Price Target","Buy",69,31.879999,0,"LBTYA"
2015-08-06,"Royal Bank Of Canada","Boost Price Target","Outperform",60,31.219999,0,"LBTYA"
2015-07-16,"J P Morgan Chase & Co","Initiated Coverage","Overweight",55,32.110001,0,"LBTYA"
2015-07-14,"Pivotal Research","Lower Price Target","Buy",61,31.610001,0,"LBTYA"
2015-07-02,"Barclays PLC","Reiterated Rating","Overweight",58,27.49,0,"LBTYA"
2015-06-12,"Credit Suisse Group","Reiterated Rating","Outperform",60,35.07,0,"LBTYA"
2016-05-12,"Citigroup Inc.","Initiated Coverage","Buy",50,21.030001,0,"LILA"
2016-03-30,"Barclays PLC","Initiated Coverage","Equal Weight",35,22.58,0,"LILA"
2016-02-17,"Royal Bank Of Canada","Lower Price Target","Outperform",53,26.73,0,"LILA"
2015-11-17,"Wunderlich","Reiterated Rating","Buy",54,20.200001,0,"LILA"
2015-11-09,"Royal Bank Of Canada","Boost Price Target","Outperform",62,20.42,0,"LILA"
2015-09-11,"Pivotal Research","Lower Price Target","Buy",45,29.299999,0,"LILA"
2015-09-03,"Macquarie","Lower Price Target","Outperform",44,28.93,0,"LILA"
2015-09-01,"Wunderlich","Lower Price Target","Buy",54,27.860001,0,"LILA"
2015-08-03,"Morgan Stanley","Initiated Coverage","Equal Weight",43,35.169998,0,"LILA"
2015-07-14,"Pivotal Research","Initiated Coverage","Buy",56,34,0,"LILA"
2015-07-10,"Wunderlich","Initiated Coverage","Buy",56,34.5,0,"LILA"
2015-07-08,"Scotiabank","Initiated Coverage","Sector Perform",49.5,35.27,0,"LILA"
2015-07-06,"Royal Bank Of Canada","Initiated Coverage","Outperform",61,33.18,0,"LILA"
2016-05-17,"Pivotal Research","Boost Price Target","Buy",54,20.33,0,"LILAK"
2016-05-12,"Citigroup Inc.","Initiated Coverage","Buy",50,20.5,0,"LILAK"
2015-12-07,"Pivotal Research","Boost Price Target","Buy",52,20.440001,0,"LILAK"
2015-09-11,"Pivotal Research","Lower Price Target","Buy",45,29.68,0,"LILAK"
2016-06-08,"Pivotal Research","Initiated Coverage","Buy",48,53.299999,1,"LVNTA"
2016-04-05,"FBR & Co","Reiterated Rating","Outperform",43,51.400002,1,"LVNTA"
2016-05-17,"FBR & Co","Reiterated Rating","Outperform",31,23.290001,0,"QVCA"
2016-05-11,"Axiom Securities","Boost Price Target","Buy",34,23.690001,0,"QVCA"
2016-05-09,"Wunderlich","Reiterated Rating","Buy",38,23.700001,0,"QVCA"
2016-03-09,"FBR & Co","Lower Price Target","Outperform",31,19.59,0,"QVCA"
2016-03-01,"Axiom Securities","Reiterated Rating","Buy",33,19.01,0,"QVCA"
2016-02-19,"Brean Capital","Reiterated Rating","Buy",35,19.709999,0,"QVCA"
2015-12-08,"Pacific Crest","Initiated Coverage","Overweight",31,20.889999,0,"QVCA"
2015-11-13,"Axiom Securities","Lower Price Target","Buy",35,20.58,0,"QVCA"
2015-11-05,"Brean Capital","Reiterated Rating","Buy",35,18.299999,0,"QVCA"
2015-10-02,"Brean Capital","Reiterated Rating","Buy",37,20.1,0,"QVCA"
2015-09-22,"Wolfe Research","Initiated Coverage","Outperform",35,19.530001,0,"QVCA"
2015-09-14,"FBR & Co","Reiterated Rating","Outperform",38,18.83,0,"QVCA"
2015-08-18,"Brean Capital","Reiterated Rating","Buy",37,21.459999,0,"QVCA"
2015-08-17,"FBR & Co","Reiterated Rating","Outperform",32,21.129999,0,"QVCA"
2015-08-06,"Stifel Nicolaus","Boost Price Target","Buy",35,21.389999,0,"QVCA"
2015-08-06,"Axiom Securities","Boost Price Target","Buy",38,21.389999,0,"QVCA"
2015-08-04,"Brean Capital","Initiated Coverage","Buy",37,26.299999,0,"QVCA"
2015-07-29,"Brean Capital","Reiterated Rating","Buy",34,26.809999,0,"QVCA"
2015-07-15,"Brean Capital","Reiterated Rating","Buy",34,26.75,0,"QVCA"
2015-07-07,"Axiom Securities","Initiated Coverage","Buy",33,25.49,0,"QVCA"
2016-05-20,"Bank of America Corporation","Reiterated Rating","Buy",75,104.220001,1,"MAR"
2016-05-04,"Canaccord Genuity","Reiterated Rating","Buy",82,96.879997,1,"MAR"
2016-04-29,"Telsey Advisory Group","Boost Price Target","Market Perform",74,95.580002,1,"MAR"
2016-03-29,"Susquehanna Bancshares Inc","Reiterated Rating","Buy",86,94.589996,1,"MAR"
2016-03-28,"Robert W. Baird","Downgrade","Neutral",76,94.489998,1,"MAR"
2016-03-23,"Berenberg Bank","Reiterated Rating","Buy",86,93.139999,1,"MAR"
2016-03-22,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Neutral",59,92.139999,1,"MAR"
2016-03-22,"Susquehanna Bancshares Inc","Lower Price Target","Positive",87,92.139999,1,"MAR"
2016-03-21,"Canaccord Genuity","Lower Price Target","Buy",82,89.099998,1,"MAR"
2016-03-15,"Susquehanna Bancshares Inc","Boost Price Target","Positive",88,87.82,0,"MAR"
2016-02-22,"Barclays PLC","Lower Price Target","Equal Weight",74,87.68,1,"MAR"
2016-02-19,"Nomura","Boost Price Target","Buy",75,87.989998,1,"MAR"
2016-02-19,"Credit Suisse Group","Lower Price Target","",85,87.989998,1,"MAR"
2016-02-17,"Canaccord Genuity","Reiterated Rating","Buy",88,89.360001,1,"MAR"
2016-02-16,"Robert W. Baird","Lower Price Target","",73,89.440002,1,"MAR"
2016-02-16,"Morgan Stanley","Lower Price Target","",73,89.440002,1,"MAR"
2016-02-16,"Jefferies Group LLC","Lower Price Target","Underperform",56,89.440002,0,"MAR"
2016-02-16,"Jefferies Group LLC","Reiterated Rating","Underperform",56,89.440002,0,"MAR"
2016-01-29,"Susquehanna Bancshares Inc","Lower Price Target","Positive",77,85.260002,1,"MAR"
2016-01-19,"Evercore ISI","Lower Price Target","",70,84.529999,1,"MAR"
2016-01-14,"MKM Partners","Downgrade","Neutral",61,82.379997,1,"MAR"
2016-01-04,"Telsey Advisory Group","Initiated Coverage","Market Perform",72,82.339996,1,"MAR"
2015-12-29,"Macquarie","Reiterated Rating","Hold",83,83.32,1,"MAR"
2015-12-18,"Barclays PLC","Lower Price Target","Equal Weight",77,84.860001,1,"MAR"
2015-12-08,"Berenberg Bank","Initiated Coverage","Buy",90,83.489998,0,"MAR"
2015-12-04,"Canaccord Genuity","Upgrade","Buy",88,81,0,"MAR"
2015-11-30,"Susquehanna Bancshares Inc","Boost Price Target","Positive",90,78.779999,0,"MAR"
2015-11-30,"Evercore ISI","Downgrade","Hold",79,78.779999,0,"MAR"
2015-11-16,"Canaccord Genuity","Reiterated Rating","Hold",83,77.57,0,"MAR"
2015-11-04,"Royal Bank Of Canada","Lower Price Target","Outperform",88,69.610001,0,"MAR"
2015-11-02,"Evercore ISI","Boost Price Target","Buy",88,68.400002,0,"MAR"
2015-10-30,"Canaccord Genuity","Boost Price Target","",83,68.699997,0,"MAR"
2015-10-29,"Canaccord Genuity","Reiterated Rating","Hold",77,68.699997,0,"MAR"
2015-10-26,"Nomura","Lower Price Target","Buy",84,66.690002,0,"MAR"
2015-10-21,"J P Morgan Chase & Co","Boost Price Target","",93,67.139999,0,"MAR"
2015-10-16,"Jefferies Group LLC","Lower Price Target","",61,66.919998,1,"MAR"
2015-10-13,"Morgan Stanley","Lower Price Target","",78,67.269997,0,"MAR"
2015-09-24,"SunTrust Banks, Inc.","Upgrade","Buy",92,67.150002,0,"MAR"
2015-09-22,"Deutsche Bank AG","Lower Price Target","Hold",73,69.75,0,"MAR"
2015-09-10,"Canaccord Genuity","Lower Price Target","",77,68.82,0,"MAR"
2015-09-08,"Evercore ISI","Reiterated Rating","Buy",90,70.029999,0,"MAR"
2015-08-12,"Deutsche Bank AG","Reiterated Rating","Hold",84,71.940002,0,"MAR"
2015-08-12,"Barclays PLC","Downgrade","Equal Weight",79,71.940002,0,"MAR"
2015-08-05,"Evercore Partners Inc","Upgrade","Buy",91,72.709999,0,"MAR"
2015-08-05,"Evercore ISI","Upgrade","Buy",91,72.709999,0,"MAR"
2015-08-03,"MLV & Co.","Reiterated Rating","Hold",78,71.309998,0,"MAR"
2015-07-14,"Canaccord Genuity","Initiated Coverage","Hold",78,70.449997,0,"MAR"
2015-06-25,"Brean Capital","Initiated Coverage","Hold",83,61.209999,0,"MAR"
2016-05-30,"B. Riley","Reiterated Rating","Buy",38,22.75,0,"MAT"
2016-05-25,"B. Riley","Reiterated Rating","Buy",38,22.18,0,"MAT"
2016-05-14,"Sterne Agee CRT","Reiterated Rating","Neutral",29,22.459999,0,"MAT"
2016-04-26,"B. Riley","Reiterated Rating","Buy",38,22.389999,0,"MAT"
2016-04-21,"Jefferies Group LLC","Reiterated Rating","Buy",35,21.790001,0,"MAT"
2016-04-21,"Piper Jaffray Companies","Reiterated Rating","Hold",28,21.790001,0,"MAT"
2016-04-21,"B. Riley","Reiterated Rating","Buy",38,21.790001,0,"MAT"
2016-04-07,"J P Morgan Chase & Co","Initiated Coverage","Overweight",38,24.92,0,"MAT"
2016-04-06,"Jefferies Group LLC","Boost Price Target","Buy",37,25.33,0,"MAT"
2016-04-06,"Stifel Nicolaus","Downgrade","Hold",34,25.33,0,"MAT"
2016-04-05,"MKM Partners","Boost Price Target","Neutral",33,25.139999,0,"MAT"
2016-03-04,"Barclays PLC","Boost Price Target","Equal Weight",36,25.469999,0,"MAT"
2016-02-21,"B. Riley","Reiterated Rating","Buy",34,25.790001,0,"MAT"
2016-02-17,"SunTrust Banks, Inc.","Boost Price Target","Neutral",28,26.1,0,"MAT"
2016-02-17,"Jefferies Group LLC","Boost Price Target","Buy",34,26.1,0,"MAT"
2016-02-16,"Piper Jaffray Companies","Reiterated Rating","Hold",26,25.67,0,"MAT"
2016-02-16,"Sterne Agee CRT","Reiterated Rating","Neutral",29,25.67,0,"MAT"
2016-02-16,"B. Riley","Reiterated Rating","Buy",34,25.67,0,"MAT"
2016-02-07,"B. Riley","Reiterated Rating","Buy",34,25.879999,0,"MAT"
2016-02-04,"Citigroup Inc.","Boost Price Target","Buy",36,25.92,0,"MAT"
2016-02-04,"Argus","Upgrade","Buy",38,25.92,0,"MAT"
2016-02-02,"MKM Partners","Boost Price Target","Neutral",26,25.77,0,"MAT"
2016-02-02,"Sterne Agee CRT","Reiterated Rating","Neutral",29,25.77,0,"MAT"
2016-02-02,"Stifel Nicolaus","Upgrade","Buy",33,25.77,0,"MAT"
2016-02-02,"B. Riley","Reiterated Rating","Buy",34,25.77,0,"MAT"
2016-01-30,"Jefferies Group LLC","Reiterated Rating","Buy",30,26.32,0,"MAT"
2016-01-28,"Piper Jaffray Companies","Reiterated Rating","Buy",22,26.32,1,"MAT"
2016-01-25,"Goldman Sachs Group, Inc. (The)","Upgrade","Conviction-Buy",36,31.559999,0,"MAT"
2016-01-22,"MKM Partners","Reiterated Rating","Hold",24,30.24,1,"MAT"
2016-01-05,"Jefferies Group LLC","Boost Price Target","Buy",30,30.940001,1,"MAT"
2016-01-03,"B. Riley","Reiterated Rating","Buy",31,28.48,0,"MAT"
2015-12-29,"B. Riley","Reiterated Rating","Buy",31,27.629999,0,"MAT"
2015-12-16,"B. Riley","Reiterated Rating","Buy",31,28.809999,0,"MAT"
2015-12-15,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",33,29.07,0,"MAT"
2015-12-14,"BMO Capital Markets","Upgrade","Outperform",33,29.65,0,"MAT"
2015-12-11,"B. Riley","Reiterated Rating","Buy",31,29.41,0,"MAT"
2015-12-04,"Jefferies Group LLC","Initiated Coverage","Buy",27,29.809999,1,"MAT"
2015-11-30,"B. Riley","Reiterated Rating","Buy",31,31.57,1,"MAT"
2015-11-24,"B. Riley","Reiterated Rating","Buy",31,32.400002,1,"MAT"
2015-10-19,"MKM Partners","Reiterated Rating","Hold",24,30.620001,1,"MAT"
2015-10-18,"B. Riley","Reiterated Rating","Buy",31,30.709999,0,"MAT"
2015-10-16,"SunTrust Banks, Inc.","Lower Price Target","Neutral",24,30.18,1,"MAT"
2015-10-13,"B. Riley","Reiterated Rating","Buy",31,29.98,0,"MAT"
2015-10-12,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",27,29.6,1,"MAT"
2015-10-07,"B. Riley","Reiterated Rating","Buy",31,30.059999,0,"MAT"
2015-09-28,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",27,31.049999,1,"MAT"
2015-09-16,"Piper Jaffray Companies","Reiterated Rating","Neutral",22,31.24,1,"MAT"
2015-09-08,"Oppenheimer Holdings, Inc.","Initiated Coverage","Outperform",28,32.470001,1,"MAT"
2015-08-19,"Oppenheimer Holdings, Inc.","Initiated Coverage","Outperform",28,32.869999,1,"MAT"
2015-08-14,"Piper Jaffray Companies","Reiterated Rating","Neutral",22,34.02,1,"MAT"
2015-07-28,"Citigroup Inc.","Lower Price Target","Buy",27,33.049999,1,"MAT"
2015-07-27,"Citigroup Inc.","Reiterated Rating","Buy",27,32.91,1,"MAT"
2015-07-20,"MKM Partners","Boost Price Target","Neutral",24,32.830002,1,"MAT"
2015-07-20,"B. Riley","Reiterated Rating","Buy",31,32.830002,1,"MAT"
2015-07-17,"Piper Jaffray Companies","Reiterated Rating","Neutral",26,32.630001,1,"MAT"
2015-07-15,"B. Riley","Reiterated Rating","Buy",31,32.959999,1,"MAT"
2015-06-18,"Piper Jaffray Companies","Reiterated Rating","Neutral",26,32.419998,1,"MAT"
2016-06-02,"Goldman Sachs Group, Inc. (The)","Initiated Coverage","Neutral",35,48.419998,1,"MXIM"
2016-05-17,"Maxim Group","Initiated Coverage","Underperform",38,45.509998,0,"MXIM"
2016-04-27,"B. Riley","Reiterated Rating","Neutral",35,45.080002,1,"MXIM"
2016-04-25,"Jefferies Group LLC","Reiterated Rating","Buy",41,45.119999,1,"MXIM"
2016-04-23,"Sterne Agee CRT","Reiterated Rating","Buy",43,44.75,1,"MXIM"
2016-04-22,"Drexel Hamilton","Boost Price Target","Buy",42,44.75,1,"MXIM"
2016-04-22,"Stifel Nicolaus","Boost Price Target","Buy",43,44.75,1,"MXIM"
2016-04-22,"B. Riley","Reiterated Rating","Neutral",35,44.75,1,"MXIM"
2016-04-19,"Raymond James Financial, Inc.","Reiterated Rating","Outperform",38,44.59,1,"MXIM"
2016-04-08,"Maxim Group","Upgrade","Outperform",42,44.669998,1,"MXIM"
2016-04-08,"Royal Bank Of Canada","Downgrade","Sector Perform",42,44.669998,1,"MXIM"
2016-04-04,"Pacific Crest","Reiterated Rating","Overweight",37,44.529999,1,"MXIM"
2016-03-01,"Drexel Hamilton","Initiated Coverage","Buy",40,44.639999,1,"MXIM"
2016-02-11,"Deutsche Bank AG","Reiterated Rating","Buy",40,45.029999,1,"MXIM"
2016-02-08,"Royal Bank Of Canada","Reiterated Rating","Sector Perform",35,45.139999,1,"MXIM"
2016-01-26,"B. Riley","Reiterated Rating","Neutral",33,41.970001,1,"MXIM"
2016-01-22,"Royal Bank Of Canada","Reiterated Rating","Hold",35,41.389999,1,"MXIM"
2016-01-22,"Susquehanna Bancshares Inc","Reiterated Rating","Hold",33,41.389999,1,"MXIM"
2016-01-22,"MKM Partners","Lower Price Target","Neutral",34,41.389999,1,"MXIM"
2016-01-22,"Stifel Nicolaus","Lower Price Target","Buy",40,41.389999,1,"MXIM"
